mmsi,vessel_name,timestamp_utc_plus8,latitude,longitude,sog_knots,cog_deg,heading_deg,nav_status,position_accuracy,synthetic_track_id,behavior_class,data_source,case_reference,ais_window,reference_vessel,provenance_note
413000105,SYNTH_TANKER_05,2021-10-09T14:00:59+08:00,24.147233,120.391985,11.1,280.18,282.24,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T18:01:00+08:00,24.130919,120.20782,10.29,59.54,57.95,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T12:21:00+08:00,24.145913,120.39924,10.92,285.86,285.64,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T17:30:59+08:00,24.128831,120.204721,10.37,61.19,62.99,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T13:11:01+08:00,24.025684,120.088063,14.15,68.21,64.04,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T16:11:01+08:00,24.30445,120.49664,13.08,237.98,239.68,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T13:31:01+08:00,24.146849,120.394194,11.2,282.39,277.66,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T11:01:00+08:00,24.095036,120.365058,9.34,320.85,320.04,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T14:41:00+08:00,24.222248,120.337837,9.29,223.21,223.5,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T11:21:00+08:00,24.106412,120.167091,10.83,60.11,56.36,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T16:01:00+08:00,24.116596,120.249534,12.3,42.85,41.56,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T18:01:00+08:00,24.150037,120.374784,11.31,302.88,303.99,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T15:41:00+08:00,24.115113,120.247945,12.37,41.24,39.05,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T17:31:00+08:00,24.123118,120.256946,11.78,45.32,45.42,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T15:00:59+08:00,24.10644,120.347716,9.38,320.17,319.45,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T11:01:00+08:00,24.235027,120.354984,8.84,225.45,220.23,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T15:51:01+08:00,24.115788,120.248798,12.31,42.58,40.62,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T12:31:00+08:00,24.146035,120.398585,11.25,286.9,286.84,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T11:51:00+08:00,24.145606,120.401408,10.92,288.29,288.61,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T17:21:01+08:00,24.113176,120.337653,8.46,323.74,319.45,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T13:41:00+08:00,24.225728,120.342566,8.94,220.3,220.77,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T15:11:00+08:00,24.035405,120.099976,14.13,71.89,70.33,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T13:21:00+08:00,24.114225,120.179913,10.56,59.18,58.65,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T14:30:59+08:00,24.147533,120.389858,10.7,285.74,289.36,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T12:41:01+08:00,24.023184,120.084961,14.53,70.18,69.31,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T17:41:00+08:00,24.149799,120.376168,11.05,302.22,301.81,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T11:51:01+08:00,24.30915,120.503705,13.19,237.43,235.89,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T13:40:59+08:00,24.028114,120.09094,13.99,67.25,65.72,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T14:41:00+08:00,24.105553,120.349154,9.28,317.05,319.08,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T17:20:59+08:00,24.212977,120.325341,8.89,226.37,225.92,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T15:50:59+08:00,24.038783,120.104006,14.53,72.85,71.66,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000107,SYNTH_CARGO_07,2021-10-09T13:01:00+08:00,24.268408,120.207227,7.56,158.73,156.24,under_way_using_engine,high,SYN-08,wrong_heading,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T11:41:00+08:00,24.097902,120.228292,12.64,44.96,44.67,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T11:01:00+08:00,24.309952,120.505024,13.24,237.59,239.41,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T16:21:01+08:00,24.148815,120.381873,11.16,305.51,303.73,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
